id,dataSetId,titleZh,titleEn,version,dataSetUpdateDate,introductionZh,introductionEn,doi,visit,download,ref,打标结果
67e4b9c3436f0630bb630bf7,d51e558b95704fa7891bed3bcd975af5,Molecular designs of sulfur-containing high refractive index and abbe number polymers using density functional theory,Molecular designs of sulfur-containing high refractive index and abbe number polymers using density functional theory,V1,2025-03-28T05:44:10.736Z,"<p>	This study explores the molecular design of sulfur-containing polymers with high refractive indices (RI) and optimized Abbe numbers for advanced optical applications. The high molar refraction and low dispersion of sulfur make it an ideal component for enhancing the optical properties of polymers. Density Functional Theory (DFT) calculations were employed to predict the RI and Abbe numbers for a range of sulfur-based polymers. To improve the accuracy of the theoretical predictions, a correction function was developed by comparing the calculated values with experimental data. The key polymer families investigated included sulfur-containing polycarbonates, heterocyclic optical resins, and cycloolefins, all modified to balance RI enhancement with dispersion control. The results demonstrate that increasing the sulfur content and introducing specific heterocycles and bridged rings can effectively increase the RI while maintaining desirable Abbe numbers. Polymers incorporating 1,4-dithiane and sulfur-bridged rings exhibit excellent optical clarity and minimal visible light absorption, making them suitable for lens and coating applications. The study also calculated the UV-visible spectra for the most promising polymers, confirming their high transparency. This work establishes a predictive framework for developing high-performance optical polymers and offers a systematic approach for balancing the refractive index and dispersion, thereby providing valuable insights for the design of next-generation optical materials.</p>","<p>	This study explores the molecular design of sulfur-containing polymers with high refractive indices (RI) and optimized Abbe numbers for advanced optical applications. The high molar refraction and low dispersion of sulfur make it an ideal component for enhancing the optical properties of polymers. Density Functional Theory (DFT) calculations were employed to predict the RI and Abbe numbers for a range of sulfur-based polymers. To improve the accuracy of the theoretical predictions, a correction function was developed by comparing the calculated values with experimental data. The key polymer families investigated included sulfur-containing polycarbonates, heterocyclic optical resins, and cycloolefins, all modified to balance RI enhancement with dispersion control. The results demonstrate that increasing the sulfur content and introducing specific heterocycles and bridged rings can effectively increase the RI while maintaining desirable Abbe numbers. Polymers incorporating 1,4-dithiane and sulfur-bridged rings exhibit excellent optical clarity and minimal visible light absorption, making them suitable for lens and coating applications. The study also calculated the UV-visible spectra for the most promising polymers, confirming their high transparency. This work establishes a predictive framework for developing high-performance optical polymers and offers a systematic approach for balancing the refractive index and dispersion, thereby providing valuable insights for the design of next-generation optical materials.</p>",10.1007/s10118-025-3334-6,10,212,0,
6197068c61f1fe6cadb1b77c,f8f3d7af144f441795c5781497e56b62,PVOD v1.0 : A photovoltaic power output dataset,PVOD v1.0 : A photovoltaic power output dataset,V4,2021-11-26T06:11:29.612Z,"<p>PVOD can be applied to PV power forecasting based on different methods, as well as other tasks, e.g., solar irradiance forecasting, grid stability analysis, geographic smoothing, and wind power forecasting applications.</p><p><br></p><p>PVOD has total 271,968 records and is constructed from two data sources with a 15-min interval, namely, Numerical Weather Prediction (NWP) from meteorological service and Local Measurements Data (LMD) from PV power stations.</p><p>NWP includes 7 features, i.e., global irradiance, direct irradiance, temperature, humidity, wind speed, wind direction, and pressure.</p><p>Local Measurements Data includes 7 features, i.e., global irradiance, diffuse irradiance, temperature, pressure, wind direction, wind speed, and photovoltaic output records.</p>","<p>PVOD can be applied to PV power forecasting based on different methods, as well as other tasks, e.g., solar irradiance forecasting, grid stability analysis, geographic smoothing, and wind power forecasting applications.</p><p><br></p><p>PVOD has total 271,968 records and is constructed from two data sources with a 15-min interval, namely, Numerical Weather Prediction (NWP) from meteorological service and Local Measurements Data (LMD) from PV power stations.</p><p>NWP includes 7 features, i.e., global irradiance, direct irradiance, temperature, humidity, wind speed, wind direction, and pressure.</p><p>Local Measurements Data includes 7 features, i.e., global irradiance, diffuse irradiance, temperature, pressure, wind direction, wind speed, and photovoltaic output records.</p>",10.11922/sciencedb.01094,685,68,6,
64f2e32f37cb1b0197faabc2,dc371366f766475a9e2bed8cfd35370e,青藏高原1-km分辨率人类活动强度数据集（2000-2020）,Human Activity Intensity Dataset of the Qinghai-Tibet Plateau (2000-2020),V1,2023-10-24T01:38:42.786Z,<p>青藏高原生态环境脆弱，极易受到人类活动的影响。研制高精度的高原人类活动强度数据对当地乃至全球的可持续发展具有重要意义。选取人口密度、GDP密度、夜间灯光、放牧强度、土地覆被和道路网络6类数据作为青藏高原人类活动强度的代表性指标。在对原始栅格数据进行投影转换、重采样、数据标准化等预处理后，将所有数据分值标准化为1-100，对各个图层进行加权求和，得到青藏高原1-km分辨率人类活动强度数据集（2000-2020）。该数据集内容包括：（1）2000、2010、2020年的人类活动强度（HAI）数据；（2）2000-2020年人类活动强度变化数据。数据集存储为.tif格式，空间分辨率为1 km，由4个数据文件组成，数据量为68.7 MB（压缩为1个文件，20.4 MB）。基于该数据集的研究论文发表在Earth’s Future。</p>,"<p>The ecological environment of the Qinghai-Tibet Plateau (QTP) is highly fragile and vulnerable to the impacts of human activity. To foster sustainable development locally and globally, the creation of a high-precision dataset on human activity intensity (HAI) for the plateau is of great significance. We chose six representative indicators, including population density, GDP density, night light, grazing intensity, land use/cover, and road network, to construct the HAI dataset for the QTP from 2000 to 2020. Preprocessing involved outlier testing, projection conversion, and raster resampling, followed by normalization of all data scores to a 1-100 scale. By weighted summation of each layer, HAI dataset for the QTP (2000-2020) was obtained. The dataset includes HAI data in 2000, 2010, and 2020, as well as HAI change data during 2000-2020, with a spatial resolution of 1 km. The dataset is archived in .tif format, and consists of four data files with data size of 68.7 MB (Compressed into one file with 20.4 MB). The analysis paper based on the dataset published at Earth’s Future.</p>",10.3974/geodb.2023.07.08.v1,182,28,5,
60b9c3adae98d4289fceec8e,775841802602151936,基于人口学及临床特征的早产预测模型的研究,Early Prediction Model for Preterm Birth Combining Demographic Characteristics and Clinical Characteristics,V1,2020-11-24T06:52:15.175Z,探讨基于人口学及临床特征的预测模型对于早产发病风险的评估.收集并筛选2017年1月1日至2017年12月31日定期在浙江大学医学院附属妇产科医院产前检查并分娩的15197例孕妇.,"To create early prediction models for preterm birth (PTB) based on the Chinese population, combining demographic characteristics and clinical characteristics. A retrospective study on 15197 pregnant women who were recruited in Obstetrics and Gynecology Hospital of Zhejiang University from January1, 2017 to December 31, 2017.",10.11922/sciencedb.00314,410,44,0,
67263e89e354530377d6c998,cbd2c393a5ad4056a1bd9130ca1340f6,"A China dataset of soil properties for land surface modeling (version 2, CSDLv2)","A China dataset of soil properties for land surface modeling (version 2, CSDLv2)",V1,2024-11-27T07:00:45.146Z,"<p><span style=""background-color: rgb(247, 248, 250); color: rgb(102, 102, 102);"">This dataset maps 23 soil physical and chemical properties at six standard depth layers (0-5, 5-15, 15-30, 30-60, 60-100, and 100-200 cm) across China with a spatial resolution of 90 meters. The source data includes 8979 soil profiles from the Second National Soil Survey of China, 1540 soil profiles from the World Soil Information Service, 76 soil profiles from the First National Soil Survey of China, and 614 soil profiles from regional databases. This dataset includes pH, sand, silt, clay, bulk density, organic carbon content, gravel, alkali-hydrolysable nitrogen, total nitrogen, cation exchange capacity, porosity, total potassium, total phosphorus, available potassium, available phosphorus, and soil color (in both Munsell and RGB formats). The missing value for the dataset is ""fillvalue = -32768"". The dataset is provided in raster format, available in both Tiff and netCDF formats. To meet the varying spatial resolution requirements of different applications in land surface modeling, CSDLv2 offers versions with 90 m, 1 km, and 10 km spatial resolutions. The units for each soil property are detailed in the readme documentation. This dataset offers superior data quality compared to the first edition and is suitable for a wide range of geoscience research, including land surface process modeling.</span></p>","<p><span style=""background-color: rgb(247, 248, 250); color: rgb(102, 102, 102);"">This dataset maps 23 soil physical and chemical properties at six standard depth layers (0-5, 5-15, 15-30, 30-60, 60-100, and 100-200 cm) across China with a spatial resolution of 90 meters. The source data includes 8979 soil profiles from the Second National Soil Survey of China, 1540 soil profiles from the World Soil Information Service, 76 soil profiles from the First National Soil Survey of China, and 614 soil profiles from regional databases. This dataset includes pH, sand, silt, clay, bulk density, organic carbon content, gravel, alkali-hydrolysable nitrogen, total nitrogen, cation exchange capacity, porosity, total potassium, total phosphorus, available potassium, available phosphorus, and soil color (in both Munsell and RGB formats). The missing value for the dataset is ""fillvalue = -32768"". The dataset is provided in raster format, available in both Tiff and netCDF formats. To meet the varying spatial resolution requirements of different applications in land surface modeling, CSDLv2 offers versions with 90 m, 1 km, and 10 km spatial resolutions. The units for each soil property are detailed in the readme documentation. This dataset offers superior data quality compared to the first edition and is suitable for a wide range of geoscience research, including land surface process modeling.</span></p>",10.11888/terre.tpdc.301235,1320,391856,36,
6309e5bc8608590738eb4f0c,1fab66b60b714b1f8b60ed241ea534df,Sustainable fabrication of hydrophobic lignocellulose micro and nanofibrils mulch films and spray coatings,Sustainable fabrication of hydrophobic lignocellulose micro and nanofibrils mulch films and spray coatings,V1,2022-08-30T01:30:47.705Z,<p>最近实施的塑料栽培水平的提高增加了土壤中废塑料的数量，从而降低了耕地的生产力，同时也带来了健康和环境危害。这项工作的设计基于第二个可持续发展目标，即确保农业系统更高效、更少浪费，展示了生产可堆肥地膜和涂层的简便方法。地膜是由废弃的农业秸秆通过机械化学作用转化为木质纤维素微纳米纤维（LCMNF）制成的，机械化学作用还包括添加甲基三甲氧基硅烷以使LCMNF疏水。通过浇铸两种LCMNF形成的63 μm膜显示出优异的屏蔽UV-B和UV-A射线（低于300nm）的能力以及约16MPa的纸状拉伸强度。其良好的热性能可承受150℃在劣化和低水蒸气渗透低于3.41 x 10-8 g/m.h.Pa之前，据信，其断裂伸长率的提高（小于11%）将使薄膜具有优异的覆盖性能。然而，作为涂层喷涂在土壤上的LCMNFs浓缩物在干燥时显示出与土壤地形的良好粘附性，几乎没有裂缝。</p>,"<p>The increased level of plasticulture recently practiced has increased the volume of waste plastics in the soil and consequently decreased productivity in arable lands with the concomitant health and environmental hazards poised. This work designed based on the second sustainable development goal of ensuring more productive and less wasteful agriculture systems demonstrated a facile way of producing compostable mulch films and coatings. The mulch films were fabricated from waste agricultural stalks converted to lignocellulose micro &amp; nanofibrils (LCMNFs) through a mechanochemical action which also involves addition of Methyltrimethoxysilane to make the LCMNFs hydrophobic. The 63 μm films formed by casting for both LCMNFs showed excellent ability to shield UV-B and UV-A rays (below 300 nm) and a paper-like tensile strength of about 16 MPa. With its good thermal properties of withstanding above 150 ℃ before deterioration and low water vapour permeation of less than 3.41 x 10-8 g/ m.h.Pa, it is believed that improvement of its elongation at break which lags at less than 11% will make the films excellent for mulching. However, the LCMNFs concentrate sprayed as coating on the soil showed good adhesion to the soil topography with little cracks when dry.</p>",https://doi.org/10.1007/s10570-022-04440-w,22,17820,0,
60b9f23881e63e42b94c218f,633694460970008577,2010年中国生态系统服务空间数据集,2010年中国生态系统服务空间数据集,V1,1500030873000,生态系统服务是生态系统形成并维持的人类赖以生存和发展的环境条件与效用，是测度自然生态系统保护价值的重要指标。采用科学方法模拟生态系统服务的空间分布对掌握当前我国生态本底状况，识别生态保护重要区，从而有效支持生态管理决策具有重要意义。本研究以遥感地物分类数据为基础，根据通用土壤流失方程、水量平衡方程、风动模型等生态过程模拟方法，通过汇总文献和地面监测数据率定模型参数，模拟了我国2010年生态系统提供食物生产、土壤保持、水源涵养、防风固沙、生物多样性、碳固定6种功能的空间分布，形成了分辨率250m的空间数据集。能够为我国的生态补偿、生态功能区划、生态红线等国家尺度生态保护政策的设计和实施提供充分的科学依据。,生态系统服务是生态系统形成并维持的人类赖以生存和发展的环境条件与效用，是测度自然生态系统保护价值的重要指标。采用科学方法模拟生态系统服务的空间分布对掌握当前我国生态本底状况，识别生态保护重要区，从而有效支持生态管理决策具有重要意义。本研究以遥感地物分类数据为基础，根据通用土壤流失方程、水量平衡方程、风动模型等生态过程模拟方法，通过汇总文献和地面监测数据率定模型参数，模拟了我国2010年生态系统提供食物生产、土壤保持、水源涵养、防风固沙、生物多样性、碳固定6种功能的空间分布，形成了分辨率250m的空间数据集。能够为我国的生态补偿、生态功能区划、生态红线等国家尺度生态保护政策的设计和实施提供充分的科学依据。,10.11922/sciencedb.458,38909,35961,402,
60e31933e52b286172df1c90,76b0450ae5d84d8cb5df6bc5bbbaa1aa,中国5km分辨率逐月NDVI数据集（1982-2020）,China 5km monthly NDVI product (1982-2020),V1,2026-06-16T02:20:08.204Z,<p>中国5km分辨率逐月NDVI数据集（1982-2020）根据NASA AVHRR CDR NDVI V5版逐日数据进行月度合成、镶嵌和裁剪后制作而成，包含一个TIF文件，内含468个波段，即1981年1月至2020年12月的月最大值NDVI数据。</p>,"<p>China's 5km resolution monthly NDVI data set (1982-2020) is produced by monthly synthesis, mosaic and cropping based on NASA AVHRR CDR NDVI V5 daily data. It contains a TIF file containing 468 bands, that is, January 1981. Monthly maximum NDVI data from month to December 2020.</p>",10.12041/geodata.239118756960240.ver1.db,1634,180,1,
62874c598d72000001002916,846760780656279552,Effect of Alfven waves on the acceleration of high Mach shock ions in supernova remnants,Effect of Alfven waves on the acceleration of high Mach shock ions in supernova remnants,V1,2021-05-31T01:01:48.738Z,"The data content studies the effect of Alfven wave on ion acceleration in high Mach shock wave. The data is a breakpoint continuation. DBL format, which contains the magnetic field image at a given time and the information of ions in the simulation area at different times.","The data content studies the effect of Alfven wave on ion acceleration in high Mach shock wave. The data is a breakpoint continuation. DBL format, which contains the magnetic field image at a given time and the information of ions in the simulation area at different times.",10.12176/02.99.00482,17903,16,0,
67697425a828ad3e95fc3034,f900c10bff9d41f58a76d534a04538a1,中国开放数据报告2024,The State of Open Data in China 2024,V1,2024-12-23T15:04:19.270Z,"<p><span style=""color: rgb(51, 51, 51);"">《中国开放数据白皮书2024》由中国科学院计算机网络信息中心（下称网络中心）、施普林格·自然（Springer Nature）、Digital Science（数字科研）公司、Figshare 知识库等联合发布。</span></p><p>随着中国数据政策和实践的不断完善与丰富，以及人工智能（AI）技术对科研的积极影响，中国的开放数据迎来了蓬勃发展。网络中心基于施普林格·自然集团、Figshare和数字科学公司在2016年至2024年期间的《开放数据现状》调查问卷，分析了中国研究人员对开放数据的态度和经验。此外，网络中心还邀请了多个国家科学数据中心、AI技术专家、标识技术专家、数据期刊专家的专题报告，全面概述中国的开放数据政策、实践及前景。</p><p>前言由中国科学院院士、中国科学院地理科学与资源研究所研究员于贵瑞，以及中国科学院计算机网络信息中心副主任周园春共同撰写。</p><p>白皮书包括以下报告：</p><ul><li>2024年中国开放数据情况分析报告</li><li>中国材料腐蚀科学数据分析利用技术的研究现状和展望</li><li>中国生态系统野外台站长期观测数据开放共享的实践与思考</li><li>我国人类遗传资源数据管理与开放共享的现状及思考</li><li>数据驱动的多学科交叉研究探索</li><li>国家青藏高原科学数据中心：引领地学数据开放共享</li><li>数据与智能联合驱动的生命科学研究新范式实践与进展</li><li>中国数据论文现状分析</li><li>中国科技资源标识应用实践和探索</li><li>让开放变简单：AI 可以推进开放科学吗？</li></ul>","<p>This white paper is jointly released by Computer Network Information Center of Chinese Academy of Sciences (CNIC, CAS), Springer Nature, Figshare, Science Data Bank (ScienceDB) and Digital Science.</p><p>With the continuous improvement and enrichment of China's data policies and practices, as well as the positive impact of artificial intelligence (AI) technology on scientific research, China's open data initiative has ushered in vigorous development. CNIC analyzed attitudes and experiences of Chinese researchers towards open data, these findings are based on the survey for the State of Open Data shared by Springer Nature, Figshare and Digital Science from 2016 to 2024. CNIC also invited guest pieces from multiple stakeholders in China to create a complete overview of open data policy, practice, and prospects in China. The stakeholders include multiple national scientific data centers, AI technology experts, identification technology experts, data journal experts and etc.</p><p>The foreword is co-authored by Yu Guirui, Academician of Chinese Academy of Sciences (CAS), Professor of Institute of Geographic Sciences and Natural Resources Research, CAS, and Zhou Yuanchun, Deputy Director of CNIC, CAS. This foreword summarizes the whole report.</p><p>Followed by:</p><ul><li>China State of Open Data Report 2024</li><li>Research on data analysis and utilization technology of material corrosion science in China</li><li>Long-term observation data of ecosystem field stations in China</li><li>The current situation and reflections on the management and open sharing of human genetic resource data in China</li><li>Data-driven exploration of multidisciplinary and interdisciplinary research</li><li>National Tibetan Plateau Data Center: Leading the open sharing of geoscience data</li><li>A new paradigm for life science research jointly driven by data and intelligence</li><li>Analysis of the current situation of data papers in China</li><li>Application practice and exploration of Common Science and Technology Resource (CSTR) Identification</li><li>Making it easy to be open: Can AI promote open science?</li></ul>",10.6084/m9.figshare.28044521.v1,21353,2542,32,
